Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	muNeo	rate01	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	scale	stationaryDist[1]	stationaryDist[2]	tree_length
3312	-66.409	-79.55402	13.14502	0.00389894	0.0129792	0.0203408	0.0841921	0.0208983	0.0291767	0.0111416	0.0112125	0.00200792	0.0113103	0.0116067	0.035508	0.0370275	0.128334	0.0161422	0.124731	0.0749571	1.413504	2.410085	0.897421	0.948585	0.983667	1.0166	1.0542	1.1143	0.07825753	0.00613557	0.0204247	0.0320093	0.132489	0.0328866	0.045914	0.0175329	0.0176445	0.00315976	0.0177984	0.0182649	0.0558771	0.0582684	0.201953	0.0254022	0.196283	0.117956	0.8845015	0.293248	0.706752	0.6354652
3348	-65.56903	-79.51802	13.94898	0.000590629	0.000180072	0.0140054	0.0262184	0.00112468	0.00811487	0.00327627	0.00448209	0.0173822	0.0162073	0.0163918	0.00140093	0.00760948	0.00396497	0.00327614	0.0208694	0.00814112	0.2791853	0.1622402	0.190747	0.445736	0.777175	1.28671	2.24348	5.24253	1.197984	0.00385438	0.00117513	0.0913976	0.171098	0.00733951	0.0529568	0.0213806	0.0292496	0.113435	0.105767	0.106971	0.00914232	0.0496587	0.025875	0.0213797	0.136191	0.0531281	1.294709	0.860407	0.139593	0.1532357
3384	-62.07319	-77.13552	15.06233	0.0125021	0.00671194	0.0078299	0.0305423	0.0221539	0.00994665	0.00412928	0.00144583	0.00487681	0.0432657	0.0315411	0.0120562	0.0198764	0.00890659	0.011359	0.0759189	0.0170156	0.2047232	0.1140344	0.399045	0.638877	0.869548	1.15002	1.56525	2.50599	0.6642704	0.0390594	0.0209697	0.0244625	0.0954213	0.069214	0.0310757	0.0129009	0.00451711	0.0152363	0.135172	0.0985419	0.0376664	0.0620986	0.0278263	0.0354882	0.237189	0.0531607	1.335363	0.897638	0.102362	0.3200781
3420	-60.60473	-75.75527	15.15055	0.00643457	0.000921208	0.010116	0.10468	0.0076789	0.0576701	0.018585	0.00323008	0.0217569	0.19477	0.0933628	0.0243261	0.0112338	0.0295108	0.128948	0.0529721	0.0126681	0.3704041	0.2272981	0.787281	0.889902	0.964263	1.03706	1.12372	1.27019	0.1729362	0.00826148	0.00118276	0.0129882	0.1344	0.00985909	0.0740438	0.0238617	0.00414717	0.0279342	0.250069	0.11987	0.0312328	0.0144233	0.0378896	0.165559	0.068012	0.0162649	1.248159	0.814798	0.185202	0.7788643
3456	-69.82752	-83.48539	13.65787	0.0175647	8.5052e-05	0.0202437	0.054938	0.00720829	0.00670751	0.0451207	0.068092	0.0307783	0.0272951	0.0654858	0.139182	0.00614504	0.0216336	0.0641739	0.170461	0.0453859	1.125668	1.287462	0.769587	0.880091	0.960934	1.04065	1.13625	1.2994	0.1893729	0.0222197	0.000107593	0.0256087	0.0694978	0.00911864	0.00848514	0.0570787	0.0861378	0.0389352	0.0345289	0.0828409	0.176068	0.0077736	0.0273669	0.0811814	0.215637	0.0574142	0.96183	0.437166	0.562834	0.7905004
3492	-68.46928	-84.61198	16.14271	0.0111191	0.00280339	0.0076192	0.014569	0.0236915	0.150105	0.0747675	0.000235556	0.0309365	0.044118	0.0422175	0.00544723	0.0391565	0.0043597	0.095928	0.00796559	0.021033	0.04692972	0.02402869	0.909737	0.954912	0.985709	1.0145	1.04722	1.09922	0.06840178	0.0193015	0.00486638	0.0132261	0.0252903	0.041126	0.260567	0.129788	0.0004089	0.0537024	0.0765841	0.073285	0.0094558	0.0679714	0.00756797	0.166521	0.0138274	0.0365111	1.430553	0.976535	0.0234649	0.5760725
3528	-71.47979	-85.9171	14.43731	0.0212392	0.00236393	0.0133301	0.0068229	0.0355232	0.00667918	0.00599119	0.0145197	0.0144281	0.0383454	0.0437049	0.000393874	0.0237871	0.0321798	0.0603083	0.00410497	0.0301295	0.631737	0.4617073	0.545468	0.744083	0.911902	1.09661	1.34394	1.83329	0.4382602	0.0600229	0.00668057	0.0376716	0.0192818	0.10039	0.0188757	0.0169314	0.0410332	0.0407744	0.108366	0.123512	0.00111311	0.0672235	0.0909415	0.170434	0.0116008	0.0851475	1.131598	0.684132	0.315868	0.3538513
3564	-61.20404	-76.94861	15.74457	0.00303174	0.0457218	0.028879	0.0152533	0.0279247	0.0325293	0.0046607	0.0161071	0.0134802	0.166667	0.157266	0.0518087	0.0203026	0.00599533	0.237465	0.0569965	0.0792956	0.085743	0.04479179	0.852506	0.925126	0.976012	1.02458	1.08093	1.17301	0.1153841	0.00314697	0.0474595	0.0299767	0.0158331	0.028986	0.0337656	0.00483784	0.0167192	0.0139926	0.173001	0.163243	0.0537778	0.0210742	0.00622319	0.246491	0.0591628	0.0823094	1.405902	0.957128	0.0428715	0.9633844
3600	-67.30114	-80.96245	13.6613	0.00542506	0.0036437	0.0394246	0.0204282	0.0502958	0.0133511	0.0148393	0.0323353	0.0326537	0.0246003	0.0582327	0.0186199	0.0079543	0.0117685	0.0521452	0.00731909	0.0947807	1.06508	1.13922	0.546594	0.744833	0.912189	1.09626	1.34258	1.82951	0.4367685	0.0111211	0.00746938	0.0808183	0.0418768	0.103104	0.0273691	0.0304198	0.0662856	0.0669383	0.0504294	0.119374	0.0381698	0.0163059	0.0241247	0.106895	0.0150038	0.194295	0.9798624	0.46746	0.53254	0.4878174
3636	-62.01238	-76.98107	14.9687	0.028708	0.0230569	0.0065537	0.105294	0.00362326	0.0162463	0.0309182	0.0220947	0.00909229	0.109336	0.183725	0.00972606	0.0590405	0.0332182	0.00845974	0.0808507	0.0508536	0.5058415	0.3385461	0.891903	0.945736	0.982745	1.01756	1.05738	1.1212	0.08271742	0.0367675	0.0295299	0.0083936	0.134854	0.00464047	0.0208073	0.0395983	0.0282976	0.0116449	0.140031	0.235305	0.0124566	0.0756156	0.0425439	0.0108347	0.103549	0.0651304	1.184904	0.747079	0.252921	0.7807976
3672	-62.12182	-77.88953	15.76771	0.00994166	0.0205666	0.0286957	0.0275119	0.0476554	0.0123599	0.013468	0.00532106	0.00960157	0.0500022	0.228127	0.0433171	0.0119839	0.0711647	0.0351251	0.0929978	0.0164607	0.1889364	0.1043235	0.990649	0.995429	0.998572	1.00143	1.00459	1.00944	0.006793174	0.0137259	0.0283952	0.0396186	0.0379841	0.0657951	0.0170646	0.0185945	0.00734649	0.0132563	0.0690352	0.314962	0.0598055	0.0165454	0.0982531	0.0484952	0.128397	0.0227263	1.344313	0.905532	0.0944682	0.7242996
3708	-63.89222	-78.57712	14.6849	0.0137963	0.0186373	0.0113656	0.0700781	0.00812909	0.00234446	0.0182437	0.0145225	0.0117911	0.0562508	0.0129296	0.00751921	0.0706283	0.0162405	0.0127199	0.137729	0.0197269	0.490861	0.325259	0.493002	0.708274	0.897978	1.11361	1.41188	2.02839	0.5113852	0.0274469	0.0370779	0.0226113	0.139417	0.0161724	0.00466418	0.0362949	0.0288917	0.0234577	0.111908	0.0257227	0.0149591	0.140511	0.0323096	0.0253055	0.274005	0.0392457	1.191584	0.75457	0.24543	0.5026524
3744	-61.11825	-76.44277	15.32452	0.000955946	0.00162523	0.0287219	0.0514787	0.0353615	0.0181488	0.00431427	0.0128994	0.00472864	0.0181663	0.0246571	0.0116826	0.0151297	0.000327402	0.0188811	0.0450432	0.0125835	0.02586396	0.01310141	0.336462	0.587876	0.847269	1.18026	1.70104	2.97211	0.7876176	0.00313728	0.00533377	0.0942612	0.168946	0.116052	0.0595617	0.0141588	0.0423341	0.0155187	0.0596192	0.0809212	0.0383407	0.0496536	0.00107449	0.0619651	0.147825	0.0412973	1.444298	0.987068	0.012932	0.3047053
3780	-64.8884	-79.82947	14.94107	0.0952463	0.0627838	0.00162934	0.0337129	0.0244434	0.00308404	0.00975618	0.00163172	0.0191493	0.0904474	0.0990985	0.0147905	0.0826638	0.126003	0.0178796	0.148007	0.0770022	0.3844702	0.237984	0.708709	0.845421	0.94896	1.05378	1.18284	1.41102	0.2489596	0.104974	0.0691963	0.00179576	0.0371562	0.0269399	0.00339904	0.0107526	0.00179838	0.0211051	0.0996853	0.10922	0.0163012	0.0911068	0.138872	0.0197057	0.163124	0.0848668	1.241277	0.807765	0.192235	0.9073291
3816	-62.90408	-76.6156	13.71152	0.00956886	0.0140249	0.0126407	0.0253886	0.0139427	0.00812935	0.00038641	0.00959888	0.0361715	0.0759223	0.0380127	0.0201316	0.0588947	0.0365189	0.0457153	0.111822	0.0365666	1.077638	1.168345	0.61172	0.786867	0.927947	1.07765	1.27086	1.63474	0.3553744	0.0172899	0.0253415	0.0228405	0.0458745	0.025193	0.0146889	0.000698202	0.0173442	0.0653581	0.137183	0.0686849	0.0363757	0.106416	0.0659858	0.0826028	0.20205	0.066072	0.9760696	0.461181	0.538819	0.5534359
3852	-68.02931	-83.83324	15.80393	0.0371182	0.0438897	0.0117135	0.0561585	0.0439832	0.0165651	0.00391692	0.00913344	0.017156	0.0244371	0.0313387	0.00925973	0.0031464	0.0154363	0.122254	0.126218	0.0113394	0.1419222	0.07638118	0.801954	0.897953	0.966977	1.03415	1.11364	1.24695	0.159584	0.0636605	0.0752741	0.0200894	0.0963161	0.0754345	0.0284104	0.00671781	0.0156645	0.0294239	0.0419115	0.0537483	0.0158811	0.0053963	0.0264744	0.209675	0.216474	0.0194479	1.371689	0.929039	0.0709611	0.5830649
3888	-61.9534	-77.56962	15.61622	0.00471373	0.0402124	0.116262	0.0550402	0.000528806	0.000274332	0.022078	0.0413104	0.00125865	0.217637	0.0662504	0.0279406	0.0143822	0.0406656	0.120242	0.0431572	0.334512	0.07540133	0.03917769	0.896178	0.947944	0.98346	1.01682	1.05491	1.11585	0.07925982	0.00411153	0.0350751	0.101409	0.0480086	0.000461249	0.000239285	0.0192574	0.0360328	0.00109786	0.189833	0.0577866	0.0243711	0.0125449	0.0354705	0.10488	0.0376437	0.291777	1.412387	0.962299	0.0377007	1.146465
3924	-65.02629	-79.39596	14.36967	0.0128859	0.138155	0.0555087	0.00675058	0.00302121	0.00246203	0.0185476	0.0246058	0.0197112	0.101885	0.113418	0.0770829	0.0569713	0.427089	0.182886	0.0536315	0.0548347	0.4631321	0.301348	0.785295	0.888807	0.963893	1.03746	1.1251	1.27341	0.1747624	0.00954906	0.102379	0.0411344	0.00500248	0.00223885	0.00182448	0.0137446	0.018234	0.0146069	0.0755016	0.0840479	0.0571218	0.0422183	0.316492	0.135527	0.0397433	0.0406349	1.204148	0.768434	0.231566	1.349447
3960	-65.662	-80.25329	14.59129	0.0199652	0.0320797	0.100123	0.0960357	0.0373451	0.034614	0.0237457	0.00476679	0.00138081	0.0633867	0.00713752	0.293782	0.0293729	0.112353	0.0840271	0.0450593	0.0216103	0.04137352	0.02112374	0.160383	0.409595	0.75694	1.32111	2.44144	6.23506	1.323352	0.0198306	0.0318635	0.0994484	0.0953886	0.0370934	0.0343808	0.0235857	0.00473467	0.0013715	0.0629596	0.00708943	0.291802	0.0291749	0.111595	0.0834609	0.0447556	0.0214647	1.434153	0.979313	0.0206868	1.006784
3996	-68.8686	-83.68542	14.81682	0.0353859	0.0787695	0.0403327	0.116157	0.0519942	0.0175105	0.00346934	0.0341396	0.00359232	0.0397961	0.00631554	0.0788089	0.0144149	0.00288192	0.0718288	0.00190774	0.00059369	0.6766032	0.5112625	0.98401	0.992169	0.99755	1.00246	1.00789	1.01625	0.01165548	0.0591837	0.131744	0.0674575	0.194276	0.0869615	0.0292868	0.00580255	0.0570992	0.00600825	0.06656	0.0105629	0.13181	0.0241093	0.00482008	0.120135	0.00319074	0.000992961	1.113741	0.661698	0.338302	0.5978989
4032	-64.40665	-79.7011	15.29444	0.0528209	0.0280739	0.120254	0.120229	0.0868871	0.0206307	0.0521342	0.0412928	0.00468271	0.034958	0.0294237	0.171457	0.0407197	0.0026609	0.0628289	0.00922912	0.0157675	0.1860261	0.1025517	0.609058	0.785195	0.927331	1.07836	1.27357	1.64188	0.3585279	0.0590805	0.0314008	0.134505	0.134476	0.0971836	0.0230755	0.0583123	0.0461862	0.00523763	0.0391007	0.0329106	0.191776	0.0455452	0.00297623	0.0702745	0.0103228	0.0176361	1.345975	0.906987	0.0930131	0.8940504
4068	-66.91533	-81.3347	14.41937	0.0324532	0.00252341	0.0475508	0.0824684	0.0592989	0.0171868	0.0056934	0.0125167	0.0496208	0.0480665	0.115273	0.143756	0.0113309	0.00696394	0.112281	0.017968	0.065049	0.7954429	0.6603613	0.930948	0.965706	0.989172	1.01095	1.03551	1.07417	0.05173704	0.0391003	0.00304025	0.05729	0.0993595	0.0714444	0.020707	0.00685951	0.0150803	0.059784	0.0579114	0.138883	0.1732	0.0136516	0.00839028	0.135278	0.0216482	0.0783723	1.069058	0.602279	0.397721	0.8300008
4104	-63.25878	-78.327	15.06821	0.0238735	0.0082815	0.0650132	0.101657	0.0279984	0.00480621	0.00209364	0.00804814	0.00602822	0.0572359	0.010222	0.151139	0.0393232	0.0237344	0.0614478	0.0181162	0.0214679	0.3745933	0.2304613	0.631858	0.799395	0.932531	1.07235	1.25095	1.58263	0.3319544	0.0378652	0.0131351	0.103116	0.161236	0.0444076	0.00762302	0.00332068	0.012765	0.00956123	0.0907806	0.0162129	0.239718	0.0623697	0.0376447	0.097461	0.0287337	0.0340498	1.246101	0.812703	0.187297	0.6304859
4140	-63.93238	-79.27897	15.34659	0.0127168	0.032688	0.0146722	0.0438481	0.0241251	0.0379188	0.0068059	0.00201874	0.00315327	0.0607996	0.00217313	0.110332	0.0230785	0.00867888	0.0679068	0.00412397	0.0182943	0.2675562	0.1544386	0.647228	0.80882	0.935948	1.06844	1.23637	1.54505	0.3145763	0.0268664	0.069059	0.0309975	0.0926367	0.0509685	0.08011	0.0143786	0.00426494	0.00666183	0.12845	0.00459112	0.233095	0.0487572	0.0183356	0.143465	0.00871259	0.0386498	1.300894	0.866222	0.133778	0.4733339
4176	-61.55841	-76.79658	15.23817	0.0466465	0.00433048	0.0745335	0.061862	0.0375997	0.0140031	0.0118882	0.000293498	0.00454206	0.013156	0.00817772	0.0995385	0.0163588	0.0396505	0.0976586	0.0107169	0.059543	0.3587555	0.2185875	0.751699	0.870054	0.957502	1.04438	1.14935	1.33032	0.2063778	0.0776796	0.00721146	0.124119	0.103018	0.062614	0.0233191	0.0197972	0.000488757	0.00756381	0.0219084	0.0136182	0.16576	0.0272419	0.0660292	0.162629	0.0178466	0.0991559	1.253916	0.820622	0.179378	0.6004991
4212	-60.85767	-76.13117	15.2735	0.0356894	0.000892181	0.0210788	0.0417084	0.0194487	0.00242048	0.0242704	0.00514322	0.0622836	0.0758823	0.0305108	0.155125	0.00967295	0.0101949	0.057635	0.0240004	0.0781495	0.2662156	0.153546	0.614007	0.7883	0.928474	1.07704	1.26855	1.62865	0.3526766	0.0545621	0.00136397	0.0322253	0.0637639	0.0297333	0.00370044	0.0371047	0.00786298	0.0952195	0.116009	0.046645	0.237156	0.014788	0.015586	0.0881126	0.0366919	0.119475	1.301611	0.866892	0.133108	0.6541062
4248	-66.57486	-81.66208	15.08722	0.0445424	0.0041746	0.0724813	0.0376926	0.0104808	0.0250338	0.0165519	0.0046301	0.00871288	0.0634838	0.0036543	0.156831	0.0479189	0.0324649	0.0358043	0.0885787	0.0431966	0.4289715	0.2730514	0.790813	0.891847	0.96492	1.03635	1.12127	1.26452	0.1696997	0.0639763	0.00599598	0.104105	0.0541379	0.0150535	0.035956	0.0237735	0.00665022	0.0125143	0.0911818	0.00524868	0.225257	0.068826	0.0466294	0.0514258	0.127226	0.0620433	1.219995	0.785514	0.214486	0.6962327
4284	-62.04261	-76.64814	14.60553	0.00206329	0.00181299	0.0541353	0.0273227	0.00962815	0.00089791	0.0111979	0.015314	0.0125707	0.0312243	0.0294477	0.0104206	0.125589	0.0115805	0.0189272	0.0248745	0.0255126	0.005690711	0.002853475	0.196674	0.452438	0.780802	1.28074	2.21025	5.08455	1.175859	0.00500169	0.00439492	0.131231	0.0662338	0.0233399	0.00217665	0.0271452	0.037123	0.030473	0.0756918	0.0713851	0.0252608	0.304444	0.0280725	0.0458819	0.060299	0.0618458	1.45771	0.997155	0.00284536	0.4125193
4320	-65.83981	-81.12144	15.28163	0.0107837	0.0266426	0.0184903	0.0302751	0.0117561	0.00504735	0.0292586	0.0311272	0.0307958	0.0340495	5.24041e-05	0.159103	0.0921684	0.0154287	0.0211073	0.00586735	0.0274175	0.1060485	0.05599325	0.336033	0.58751	0.847104	1.18049	1.7021	2.9759	0.7885407	0.0196291	0.0484966	0.0336572	0.0551087	0.0213992	0.00918751	0.0532585	0.0566598	0.0560565	0.0619792	9.53894e-05	0.289609	0.167771	0.0280842	0.0384208	0.0106801	0.0499071	1.393341	0.946976	0.0530242	0.5493708
4356	-62.02095	-76.52715	14.5062	0.0559686	0.0028871	0.0842994	0.0296013	0.0527933	0.0471838	0.00715309	0.000695335	0.00758032	0.00509724	0.205617	0.125877	0.357287	0.0129329	0.0583393	0.083558	0.0105624	0.4959274	0.3297231	0.741686	0.864383	0.95555	1.04652	1.15689	1.34828	0.2160737	0.0487772	0.00251614	0.0734678	0.0257979	0.0460099	0.0411212	0.00623399	0.000605992	0.00660633	0.0044423	0.179197	0.109703	0.31138	0.0112711	0.0508433	0.0728216	0.00920522	1.189316	0.752036	0.247964	1.147433
4392	-63.2915	-79.05603	15.76453	0.0423102	0.0227709	0.0388889	0.0320416	0.00409431	0.0201482	0.00853856	0.0311622	0.0149883	0.0591137	0.0908895	0.01434	0.0380413	0.0437383	0.0179801	0.00707125	0.0195179	0.04982523	0.02554911	0.534907	0.737022	0.909194	1.09988	1.35681	1.86948	0.4523969	0.0836773	0.0450341	0.076911	0.0633691	0.00809736	0.0398474	0.0168868	0.0616299	0.0296424	0.11691	0.179753	0.0283604	0.0752347	0.0865016	0.0355593	0.0139849	0.0386008	1.428684	0.975087	0.0249126	0.5056354
4428	-62.10312	-76.5818	14.47869	0.00817462	0.0174752	0.0494753	0.0998818	0.0399465	0.00846675	0.0153197	0.00277238	0.0316213	0.0252859	0.0187159	0.0249484	0.0763298	0.185725	0.0474697	0.129201	0.0761441	0.5661451	0.3948413	0.57642	0.764385	0.919593	1.08744	1.30824	1.73485	0.3983519	0.00953918	0.0203923	0.057734	0.116555	0.0466146	0.00988006	0.0178769	0.00323516	0.0368997	0.0295067	0.0218401	0.0291129	0.0890712	0.216727	0.0553936	0.150768	0.0888545	1.158758	0.716927	0.283073	0.8569528
4464	-63.46061	-78.22124	14.76063	0.00526104	0.0074167	0.0296569	0.0361615	0.00140041	0.000736872	0.00654131	0.00339717	0.000497912	0.0229833	0.0136683	0.011867	0.0139179	0.0149266	0.0200404	0.0548041	0.0166218	0.02614051	0.01324335	0.169599	0.420908	0.763402	1.30993	2.37581	5.89627	1.282955	0.0202426	0.0285369	0.114109	0.139137	0.00538829	0.00283522	0.0251686	0.0130711	0.00191579	0.0884315	0.0525909	0.04566	0.053551	0.0574323	0.0771085	0.210867	0.0639547	1.444115	0.98693	0.0130703	0.2598991
4500	-61.84355	-77.53031	15.68676	0.00666795	0.00342236	0.0493879	0.0442274	0.0228142	0.00401703	0.00372135	0.0165939	0.0264154	0.0567008	0.00915969	0.0163611	0.106957	0.149387	0.0202869	0.0307971	0.0512325	0.1977802	0.1097425	0.847993	0.922734	0.975224	1.0254	1.08374	1.17925	0.1192216	0.0107869	0.00553646	0.0798963	0.071548	0.0369073	0.00649848	0.00602014	0.0268445	0.0427331	0.0917266	0.0148179	0.0264679	0.173027	0.241668	0.0328188	0.0498214	0.0828804	1.339284	0.90111	0.0988901	0.6181497
4536	-72.13554	-87.31975	15.18422	0.0066066	0.0214941	0.00469935	0.144685	0.00724031	0.00231261	0.00711382	0.0740728	0.00434505	0.0207955	0.00476228	0.0273876	0.0182755	0.0787557	0.0500008	0.015464	0.0681302	0.3351276	0.2012933	0.64013	0.804482	0.934379	1.07023	1.24304	1.56218	0.3225495	0.0118794	0.0386486	0.00844993	0.260159	0.0130188	0.00415832	0.0127914	0.13319	0.00781284	0.0373925	0.00856307	0.0492457	0.0328612	0.141611	0.0899066	0.0278059	0.122505	1.265758	0.832436	0.167564	0.5561416
4572	-61.10655	-76.78086	15.6743	0.0177615	0.026376	0.000658837	0.0448515	0.0449138	0.0541859	0.00434561	0.0094324	0.0217667	0.115234	0.0207954	0.047848	0.333587	0.107248	0.00988898	0.0144972	0.0559036	0.08725013	0.04561503	0.744137	0.865774	0.95603	1.04599	1.15504	1.34384	0.2136889	0.0191129	0.0283829	0.000708965	0.0482641	0.0483311	0.0583086	0.00467625	0.0101501	0.0234228	0.124002	0.0223776	0.0514885	0.358968	0.115408	0.0106414	0.0156002	0.060157	1.404962	0.956375	0.0436251	0.9292944
4608	-63.20275	-78.86919	15.66643	0.000325061	0.0567531	0.000460649	0.000958048	0.03159	0.0792315	0.0155672	0.0192306	0.0283869	0.0871925	0.00367571	0.0531554	0.288633	0.0262663	0.0262241	0.0956457	0.0582131	0.07554822	0.03925701	0.656441	0.814416	0.937963	1.06614	1.22787	1.52337	0.3043554	0.000372987	0.0651205	0.000528565	0.0010993	0.0362475	0.0909131	0.0178624	0.0220658	0.0325721	0.100048	0.00421764	0.0609925	0.331187	0.0301388	0.0300905	0.109747	0.0667958	1.412294	0.962226	0.0377741	0.8715086
4644	-62.89851	-77.51759	14.61908	5.95445e-05	0.0231454	0.0209229	0.0551099	0.0291379	0.0186494	0.0138457	0.00222563	0.00128468	0.0718725	0.039536	0.0270368	0.0210973	0.0304054	0.0241098	0.0232385	0.0172296	0.6970185	0.5349412	0.78649	0.889466	0.964116	1.03722	1.12427	1.27147	0.1736633	0.000142143	0.0552519	0.0499465	0.131556	0.0695569	0.0445192	0.0330519	0.00531294	0.00306674	0.171572	0.094379	0.0645412	0.0503627	0.0725827	0.0575542	0.0554741	0.04113	1.105801	0.651491	0.348509	0.4189069
4680	-61.76527	-76.52751	14.76224	0.0221158	0.0257735	0.0405017	0.0483555	0.0287191	0.00265318	0.0053097	0.0125989	0.000545044	0.0272038	0.0319772	0.0266645	0.0868646	0.0273353	0.0131307	0.019458	0.0170356	0.6126579	0.4416055	0.765165	0.877621	0.960092	1.04157	1.13944	1.30691	0.1935396	0.0506962	0.0590808	0.0928422	0.110845	0.0658329	0.0060819	0.0121715	0.0288805	0.00124941	0.0623593	0.0733014	0.0611232	0.19912	0.0626609	0.0300996	0.0446036	0.0390509	1.139366	0.693671	0.306329	0.4362421
4716	-63.1904	-78.87337	15.68297	0.0071932	0.0118426	0.0661044	0.0712589	0.00614293	0.017933	0.00746325	0.0217272	0.0191347	0.0102917	0.0194016	0.00725124	0.0463672	0.00668084	0.015752	0.0142945	0.0091554	0.1067777	0.05639999	0.625153	0.795247	0.931019	1.07409	1.25747	1.59961	0.3396679	0.020093	0.0330803	0.184652	0.19905	0.0171593	0.0500929	0.0208474	0.0606916	0.0534498	0.0287481	0.0541952	0.0202552	0.129519	0.0186619	0.0440006	0.0399293	0.0255741	1.392894	0.946611	0.0533889	0.3579945
4752	-60.66784	-76.45509	15.78725	0.0140873	0.00807005	0.0243493	0.0392936	0.0157439	0.021914	0.00247459	0.032238	0.0196114	0.0253518	0.0466588	0.0607793	0.0049298	0.182531	0.0222406	0.0203331	0.0215289	0.1658018	0.0903947	0.849569	0.92357	0.9755	1.02512	1.08275	1.17707	0.1178791	0.0250603	0.0143561	0.0433157	0.0699006	0.0280074	0.0389836	0.00440212	0.0573493	0.0348873	0.0450991	0.0830027	0.108122	0.00876977	0.32471	0.0395645	0.0361711	0.0382985	1.357646	0.917099	0.0829009	0.5621352
4788	-66.37905	-81.70792	15.32887	0.00098922	0.0414319	0.028659	0.0576238	0.0271242	0.0118962	0.00543358	0.00965265	0.117289	0.0395093	0.0505362	0.0319884	0.0454848	0.110611	0.144347	0.00781178	0.0523781	0.3346549	0.2009523	0.910899	0.955506	0.985901	1.0143	1.04657	1.09782	0.06747911	0.00126375	0.05293	0.0366124	0.0736155	0.0346517	0.0151976	0.00694151	0.0123314	0.149839	0.0504739	0.0645609	0.0408658	0.0581078	0.141308	0.184406	0.0099797	0.066914	1.265997	0.832673	0.167327	0.7827669
4824	-64.54745	-78.82615	14.27869	0.00561879	0.00281158	0.032245	0.0494603	0.00381245	0.0243051	0.000989011	0.00476521	0.0394052	0.0120915	0.0240172	0.0355201	0.00880691	0.0827179	0.0412	0.00777284	0.0255611	0.3135448	0.1859195	0.175514	0.428005	0.767395	1.30311	2.33642	5.69755	1.258167	0.0140084	0.00700967	0.0803915	0.123312	0.00950498	0.0605962	0.00246574	0.0118804	0.0982428	0.0301459	0.0598783	0.0885566	0.0219569	0.206227	0.102717	0.0193788	0.0637275	1.276773	0.843228	0.156772	0.4011003
4860	-70.69247	-83.20232	12.50985	0.0285122	0.00662797	0.00881963	0.0170227	0.0434425	0.00712083	0.006809	0.00622351	0.0106646	0.00101441	0.00818173	0.0154386	0.0316405	0.0115078	0.00614108	0.0404113	0.0191678	1.341303	2.036297	0.336138	0.5876	0.847145	1.18044	1.70184	2.97497	0.7883138	0.106093	0.0246626	0.0328177	0.0633412	0.161649	0.0264965	0.0253362	0.0231576	0.0396829	0.00377461	0.0304441	0.0574468	0.117734	0.0428202	0.0228509	0.15037	0.071323	0.9027064	0.329349	0.670651	0.268746
4896	-65.67458	-79.39013	13.71555	0.00472471	0.00404778	0.0775466	0.0557979	0.022633	0.0250153	0.0168612	0.00826161	0.00631115	0.0274082	0.00675352	0.0703909	0.0509005	0.015531	0.0317782	0.0540845	0.0265185	1.18729	1.460902	0.849144	0.923345	0.975426	1.02519	1.08302	1.17766	0.1182409	0.00936393	0.00802231	0.15369	0.110586	0.0448565	0.049578	0.0334173	0.0163737	0.0125081	0.0543205	0.0133849	0.139508	0.10088	0.030781	0.0629814	0.10719	0.0525572	0.9441585	0.406355	0.593645	0.5045647
4932	-61.45385	-77.15327	15.69942	0.00173452	0.000416314	0.0508628	0.184568	0.010822	0.0185696	0.0173706	0.00100174	0.00171239	0.0477647	0.0059434	0.0476864	0.0580009	0.0230503	0.0178922	0.0114509	0.0361474	0.08897096	0.04655657	0.559194	0.753157	0.915357	1.09247	1.32774	1.78829	0.4202902	0.00324213	0.000778166	0.0950718	0.34499	0.0202283	0.03471	0.0324687	0.00187244	0.00320076	0.0892808	0.0111093	0.0891344	0.108414	0.0430852	0.0334437	0.0214038	0.067566	1.40389	0.955515	0.0444855	0.5349941
4968	-63.3903	-78.58527	15.19497	0.014196	0.00158344	0.0226047	0.121284	0.0436956	0.102042	0.0101597	0.00794492	0.0239616	0.0610668	0.0338421	0.133561	0.218928	0.0479775	0.0920413	0.0391331	0.0133251	0.06327369	0.03267044	0.379946	0.623777	0.863084	1.15864	1.60314	2.63195	0.699732	0.0143779	0.00160373	0.0228944	0.122838	0.0442556	0.10335	0.0102899	0.00804673	0.0242687	0.0618494	0.0342758	0.135273	0.221733	0.0485923	0.0932208	0.0396345	0.0134958	1.420068	0.968363	0.0316368	0.9873472
